segment_id,route_id,origin_city,destination_city,route_index,start_lat,start_lon,end_lat,end_lon,segment_distance_m,road_type,temperature,precipitation_type,precipitation_intensity,wind_speed,visibility,humidity,dew_point,segment_risk_score,segment_risk_binary
24e14a74-3123-41da-85cb-ee9fa97b8200,route-73398166-11b1-4c9b-95c4-873545053bb4,Chicago,Atlanta,0,42.059241,-87.670228,41.566778,-90.353414,229004.59,highway,15.696,snow,0.000,1.754,9.968,51.160,5.928,0.000,0
a00f1fb6-e82c-4961-ac0d-ea635475b9a5,route-73398166-11b1-4c9b-95c4-873545053bb4,Chicago,Atlanta,0,43.817282,-79.359388,43.741894,-79.317873,9021.05,arterial,8.632,none,0.108,0.000,10.308,73.323,3.296,0.000,0
daa3a86d-83c6-488d-b892-104626d2f915,route-73398166-11b1-4c9b-95c4-873545053bb4,Chicago,Atlanta,1,39.837734,-89.507222,39.834552,-84.71537,409100.2,arterial,15.181,snow,0.000,4.783,10.452,100.000,15.181,0.000,0
6749d0d9-50a9-46e5-a030-395f51a9f0d6,route-73398166-11b1-4c9b-95c4-873545053bb4,Chicago,Atlanta,1,41.782294,-107.143637,40.749825,-99.775411,626238.88,highway,-2.386,none,1.344,8.827,11.447,91.346,-4.117,25.000,0
458c5283-2533-4452-811d-75b6a656c471,route-73398166-11b1-4c9b-95c4-873545053bb4,Chicago,Atlanta,1,43.04505,-77.679922,43.098438,-78.982646,105982.72,residential,15.478,none,0.000,17.200,11.693,80.326,11.543,0.000,0
5175a1b3-4e4e-4e3b-a8c1-10fabcfcc788,route-73398166-11b1-4c9b-95c4-873545053bb4,Chicago,Atlanta,0,33.992947,-112.751865,36.008769,-114.779637,290424.92,highway,14.801,none,0.000,12.519,10.724,26.933,0.187,0.000,0
a3cd2460-db74-48a4-b549-b1f9c3657df5,route-73398166-11b1-4c9b-95c4-873545053bb4,Chicago,Atlanta,1,33.499332,-112.945031,33.650233,-113.912878,91221.04,highway,19.845,none,0.000,7.874,9.529,20.843,4.014,0.000,0
980640b0-2819-4d11-b458-7df7513fed69,route-73398166-11b1-4c9b-95c4-873545053bb4,Chicago,Atlanta,1,40.469348,-74.293841,40.438382,-73.983995,26441.64,residential,11.899,none,0.000,0.000,12.209,78.840,7.667,0.000,0
923bfbdc-4fb0-4a4d-a22d-e575e6d73ddf,route-668ebb71-bfd5-42d9-9c45-487c2bb39420,Chicago,Portland,1,36.180092,-115.146207,34.29675,-118.17794,345897.59,residential,10.842,none,0.190,21.721,11.147,38.983,-1.361,0.000,0
aca7e22f-9a03-41c2-aed0-ebb790b8679c,route-668ebb71-bfd5-42d9-9c45-487c2bb39420,Chicago,Portland,1,41.884518,-83.388403,41.677059,-83.574134,27736.68,highway,11.577,none,0.498,3.346,8.957,94.184,10.413,0.000,0
d69e5ca7-0cba-4c97-a63f-ac184647bf9e,route-668ebb71-bfd5-42d9-9c45-487c2bb39420,Chicago,Portland,1,46.583032,-90.905347,46.438724,-86.881849,308287.33,arterial,2.339,none,0.000,9.127,11.426,95.232,1.385,0.000,0
3e2a3537-c40d-4237-ad13-f86b85584a36,route-668ebb71-bfd5-42d9-9c45-487c2bb39420,Chicago,Portland,1,39.705489,-104.193906,39.699552,-105.835421,140431.53,arterial,8.614,none,2.465,6.111,10.491,52.073,-0.971,0.000,0
4aa98fdf-5f22-4b3d-a388-06194f362fc0,route-668ebb71-bfd5-42d9-9c45-487c2bb39420,Chicago,Portland,0,41.497782,-95.403124,40.722706,-98.727633,291531.77,highway,7.528,none,0.000,19.479,10.019,98.561,7.241,0.000,0
728f390e-6cb5-48d5-87a4-8643e5686570,route-668ebb71-bfd5-42d9-9c45-487c2bb39420,Chicago,Portland,0,41.692736,-93.244291,41.226267,-95.945075,230950.84,arterial,6.433,none,1.401,15.043,9.840,66.451,-0.277,0.000,0
b5cc59fb-ed64-4744-bc71-9a443946e8e2,route-668ebb71-bfd5-42d9-9c45-487c2bb39420,Chicago,Portland,1,40.810163,-83.236344,40.313066,-83.065789,57121.51,arterial,8.825,none,0.000,11.542,10.652,70.344,2.894,0.000,0
4a203030-1351-48a0-9b5e-317e904554db,route-668ebb71-bfd5-42d9-9c45-487c2bb39420,Chicago,Portland,1,40.10967,-79.919337,39.981812,-78.94821,83878.61,highway,12.299,rain,0.375,8.705,10.920,87.791,9.858,0.000,0
a533d03b-03f5-400f-9f55-2d553b5bac4d,route-668ebb71-bfd5-42d9-9c45-487c2bb39420,Chicago,Portland,1,46.931719,-103.541906,46.740407,-95.756684,592337.85,arterial,0.221,none,0.000,0.000,10.901,28.502,-14.079,0.000,0
c1bfb17f-81e4-44f5-9753-e30baf367b79,route-668ebb71-bfd5-42d9-9c45-487c2bb39420,Chicago,Portland,1,39.781426,-86.140753,39.948753,-82.216204,335442.77,residential,13.173,none,0.000,16.524,9.623,92.633,11.700,0.000,0
5232d00f-013d-4123-aa9a-519af754d097,route-668ebb71-bfd5-42d9-9c45-487c2bb39420,Chicago,Portland,1,33.884428,-118.190174,34.304785,-117.464924,81514.44,highway,17.417,none,0.338,13.057,13.243,73.053,12.027,0.000,0
5ca32d7e-696d-4d9e-ba28-fcf10cf84ca5,route-668ebb71-bfd5-42d9-9c45-487c2bb39420,Chicago,Portland,1,40.549484,-74.132394,40.553997,-74.484196,29727.28,highway,8.761,none,0.000,13.011,12.527,61.530,1.067,0.000,0
fa9e56e8-1276-48c9-863d-8b989468cbba,route-668ebb71-bfd5-42d9-9c45-487c2bb39420,Chicago,Portland,1,40.91998,-104.933887,39.906281,-104.990655,112820.59,residential,7.704,none,1.546,28.068,9.719,58.849,-0.526,0.000,0
ef760100-7ec0-4f28-b3c2-64a6c59349ae,route-d61efb4d-ce61-4c6b-a2d1-554bb24ccff5,New York,Portland,1,40.901745,-74.154775,40.792457,-73.924462,22868.65,residential,13.066,none,0.247,20.068,8.951,44.529,1.972,0.000,0
05898ecc-fb00-4654-a612-eaf6ca79c87c,route-d61efb4d-ce61-4c6b-a2d1-554bb24ccff5,New York,Portland,1,45.386826,-75.736549,45.711191,-73.396155,185773.19,residential,15.585,none,0.000,4.225,10.521,71.735,9.932,0.000,0
e0d3780b-af80-40a8-8a64-d9dc3a2a3a3d,route-d61efb4d-ce61-4c6b-a2d1-554bb24ccff5,New York,Portland,0,40.604795,-74.024746,40.587725,-73.751201,23173.76,residential,11.278,none,0.000,11.887,9.367,69.545,5.187,0.000,0
3bf54b9f-be11-455b-80d8-794ddd99870c,route-d61efb4d-ce61-4c6b-a2d1-554bb24ccff5,New York,Portland,0,40.2506,-80.018099,40.944546,-80.614919,92158.43,highway,11.625,none,0.000,2.582,9.607,88.781,9.381,0.000,0
3221a5ef-7b10-4f8e-9cee-6132d7e1e147,route-d61efb4d-ce61-4c6b-a2d1-554bb24ccff5,New York,Portland,1,47.709327,-116.883159,47.473799,-121.778523,367979.78,residential,11.348,none,0.207,11.092,11.946,74.381,6.224,0.000,0
342a875d-5dec-4bd0-8ed9-a123e32d0185,route-d61efb4d-ce61-4c6b-a2d1-554bb24ccff5,New York,Portland,1,31.922027,-102.194869,32.372409,-99.185286,287724.1,arterial,25.053,none,0.000,20.305,10.831,60.540,17.161,0.000,0
781738df-f082-46f5-86b0-cbdb178c7a09,route-d61efb4d-ce61-4c6b-a2d1-554bb24ccff5,New York,Portland,1,38.773972,-76.955533,37.54047,-77.426916,143217.1,highway,11.814,none,0.000,24.323,10.902,64.871,4.788,0.000,0
5a87dccf-d454-4503-914a-b8a152561cbb,route-d61efb4d-ce61-4c6b-a2d1-554bb24ccff5,New York,Portland,1,41.194799,-79.581684,41.124847,-78.569565,85086.4,highway,10.239,none,0.000,19.882,10.380,98.581,9.956,0.000,0
f802a2d8-b82b-4d3c-aee0-710873dc9b3f,route-d61efb4d-ce61-4c6b-a2d1-554bb24ccff5,New York,Portland,1,41.470015,-110.040288,40.304417,-111.655495,187701.65,arterial,1.873,none,0.000,3.197,9.905,89.986,-0.129,1.425,0
9d58ce0b-41b4-4c7d-b575-503ec1454c4e,route-d61efb4d-ce61-4c6b-a2d1-554bb24ccff5,New York,Portland,0,42.841966,-84.201329,42.218752,-85.840095,151106.08,highway,3.634,none,1.827,0.000,9.253,100.000,3.634,0.000,0
b2f42785-0263-4fcd-819b-ee08433281c3,route-d61efb4d-ce61-4c6b-a2d1-554bb24ccff5,New York,Portland,1,40.909824,-82.144506,41.105535,-81.040108,95190.34,highway,16.606,sleet,0.000,17.136,6.284,93.968,15.399,0.000,0
ebd3c85c-9607-43a6-a8d7-e01690a5793e,route-d61efb4d-ce61-4c6b-a2d1-554bb24ccff5,New York,Portland,0,33.419151,-112.225256,33.53302,-112.418088,21913.3,highway,26.237,none,0.324,0.000,9.683,20.000,10.237,0.000,0
5c37afe7-36c2-4c5c-b1f9-9b46a99da3ae,route-d61efb4d-ce61-4c6b-a2d1-554bb24ccff5,New York,Portland,0,43.587423,-79.811022,43.764824,-79.593934,26342.44,residential,7.264,none,1.471,15.291,9.413,85.081,4.280,0.000,0
61742414-2363-4b6e-b84d-e722418477c0,route-d61efb4d-ce61-4c6b-a2d1-554bb24ccff5,New York,Portland,0,36.17102,-95.731989,37.980504,-91.711613,409450.43,arterial,10.521,none,0.000,9.575,8.317,100.000,10.521,0.000,0
51421514-635b-46c0-8599-b44a5aa4d33b,route-6b5b67e4-acfa-4a15-8ed8-a0280ab9cf3c,Seattle,Washington,0,33.925997,-86.20459,32.946934,-87.844874,187127.16,arterial,21.127,rain,4.874,20.693,11.151,98.017,20.730,8.773,0
c9e4ce9a-9218-4cbd-9326-48e8036ca53f,route-6b5b67e4-acfa-4a15-8ed8-a0280ab9cf3c,Seattle,Washington,0,33.988018,-112.741836,34.245991,-113.079361,42288.23,highway,16.241,none,1.068,2.564,8.505,29.504,2.142,0.000,0
dc2c26cf-ba1b-4c1d-a316-08da1554cfe5,route-6b5b67e4-acfa-4a15-8ed8-a0280ab9cf3c,Seattle,Washington,0,39.697072,-105.035813,39.697831,-105.03612,88.39,residential,3.587,snow,2.257,20.564,10.115,62.866,-3.840,10.835,0
ee0bcf46-1bb5-40c9-81fa-c4dd8369b831,route-6b5b67e4-acfa-4a15-8ed8-a0280ab9cf3c,Seattle,Washington,0,40.549484,-74.132394,40.541407,-74.506832,31651.23,highway,15.136,rain,0.000,8.438,8.467,70.907,9.317,0.000,0
4de3e6de-28b3-4fde-9642-9645ca6aa6bb,route-6b5b67e4-acfa-4a15-8ed8-a0280ab9cf3c,Seattle,Washington,1,36.240502,-96.945612,36.616546,-101.02254,367111.75,arterial,10.315,none,0.061,33.604,12.333,62.465,2.808,0.000,0
cf6be36b-684f-4467-b070-fca8300c35b5,route-6b5b67e4-acfa-4a15-8ed8-a0280ab9cf3c,Seattle,Washington,0,38.904467,-76.941225,39.031048,-76.853155,16002.6,highway,14.108,none,1.948,9.979,8.525,56.281,5.364,0.000,0
b0f04553-1c93-4daa-b647-d96c8b669c1b,route-6b5b67e4-acfa-4a15-8ed8-a0280ab9cf3c,Seattle,Washington,0,47.342161,-115.275283,47.308377,-117.972724,203335.71,residential,7.677,none,0.000,0.000,7.171,59.946,-0.334,0.000,0
463c5721-0cf3-4f90-ab80-36b80ecc560c,route-6b5b67e4-acfa-4a15-8ed8-a0280ab9cf3c,Seattle,Washington,1,39.058945,-94.489974,38.777183,-90.352248,359310.78,residential,14.449,none,0.000,21.143,9.160,92.594,12.968,0.000,0
007b7180-2a03-4752-a102-a9d6813ee51c,route-6b5b67e4-acfa-4a15-8ed8-a0280ab9cf3c,Seattle,Washington,1,46.527791,-95.4033,46.583032,-90.905347,343937.44,arterial,8.698,none,0.000,22.921,8.970,60.572,0.813,0.000,0
23dff72d-4d4c-41c5-9827-abca376e688d,route-6b5b67e4-acfa-4a15-8ed8-a0280ab9cf3c,Seattle,Washington,1,37.662433,-122.374783,39.227335,-120.763025,223556.91,highway,14.882,none,1.996,13.253,10.388,61.582,7.199,0.000,0
8a53df60-448a-406f-ad2b-87daa90b62a9,route-6b5b67e4-acfa-4a15-8ed8-a0280ab9cf3c,Seattle,Washington,0,43.009386,-78.398485,41.557044,-83.557743,454015.08,highway,13.898,none,0.000,7.562,10.392,94.047,12.707,0.000,0
c2248e68-84c6-4822-a519-6e3d61b8ff53,route-9fcca95f-b894-41a0-8810-97ad35e95dd0,Seattle,Washington,0,35.956733,-114.908405,35.975506,-115.158722,22624.33,residential,23.177,none,0.278,1.154,9.270,24.307,8.038,0.000,0
e27e181f-2500-4b08-aa18-04cab7939ae4,route-9fcca95f-b894-41a0-8810-97ad35e95dd0,Seattle,Washington,0,45.749759,-108.566772,47.388852,-115.405756,553429.8,residential,6.208,none,0.000,3.429,11.298,52.455,-3.301,0.000,0
fedc50d2-937b-4fc6-b37d-16f18aeeafad,route-9fcca95f-b894-41a0-8810-97ad35e95dd0,Seattle,Washington,1,41.782294,-107.143637,40.749825,-99.775411,626238.88,highway,-0.528,snow,0.000,7.712,7.353,100.000,-0.528,25.000,0
a6908f61-9f73-4665-8d07-0e8389082126,route-9fcca95f-b894-41a0-8810-97ad35e95dd0,Seattle,Washington,0,35.282711,-109.215616,35.112987,-106.316491,264093.94,highway,5.830,none,0.000,4.554,7.467,20.000,-10.170,0.000,0
0ca5d5f8-5baf-4fb1-a588-afe26fa6c1a4,route-9fcca95f-b894-41a0-8810-97ad35e95dd0,Seattle,Washington,0,40.134442,-75.794406,40.247718,-74.519491,109022.16,residential,12.638,none,0.950,7.967,8.637,67.191,6.076,0.000,0
1995fd6f-3960-4001-b559-de0bde043bf9,route-9fcca95f-b894-41a0-8810-97ad35e95dd0,Seattle,Washington,1,40.593197,-105.001457,39.930089,-105.287032,77613.8,residential,4.457,none,0.000,12.215,10.952,55.304,-4.483,0.000,0
4bb9a523-821d-4139-b5f0-f3187c5f1743,route-9fcca95f-b894-41a0-8810-97ad35e95dd0,Seattle,Washington,1,47.473799,-121.778523,49.265843,-123.261177,227369.88,residential,11.038,none,0.000,6.183,10.103,95.352,10.108,0.000,0
52521b1e-bbbf-4e17-91a7-ad677dcc20c2,route-9fcca95f-b894-41a0-8810-97ad35e95dd0,Seattle,Washington,0,38.936164,-109.841183,38.547702,-112.37916,224306.27,residential,9.468,none,0.000,21.062,7.163,28.280,-4.876,0.000,0
6b185637-d754-4a55-a77d-8270ef5588bd,route-83d7322a-3212-40f3-b7c4-465b6532958e,Boston,Phoenix,1,42.618756,-76.180184,42.965784,-76.56021,49503.18,arterial,11.208,none,0.158,4.685,11.948,87.766,8.761,0.000,0
4fc5bd91-9d11-4ade-8d23-e581650e5fc4,route-83d7322a-3212-40f3-b7c4-465b6532958e,Boston,Phoenix,1,37.106658,-113.55904,39.084031,-112.275168,246907.42,highway,5.229,none,0.398,7.417,9.614,33.591,-8.052,0.000,0
e310cafe-bd1a-42cb-af94-1d5b41c5991e,route-83d7322a-3212-40f3-b7c4-465b6532958e,Boston,Phoenix,1,38.991158,-76.141916,39.37766,-75.807317,51756.08,arterial,10.810,none,0.000,0.000,9.579,77.486,6.307,0.000,0
1b0de8f4-2814-4e57-aadd-b0ff7cc011e4,route-83d7322a-3212-40f3-b7c4-465b6532958e,Boston,Phoenix,1,39.834552,-84.71537,41.441339,-81.49501,325170.53,arterial,13.775,none,1.516,0.000,11.042,76.962,9.167,0.000,0
461edcd6-b46a-49e7-acde-27cf614f4192,route-83d7322a-3212-40f3-b7c4-465b6532958e,Boston,Phoenix,0,35.19219,-102.098155,35.465291,-108.40771,573097.93,residential,13.454,none,1.983,1.759,9.618,20.000,-2.546,0.000,0
8c86986e-6010-4a2b-8bea-088629ef9d2d,route-83d7322a-3212-40f3-b7c4-465b6532958e,Boston,Phoenix,1,45.73156,-110.233989,46.884746,-102.731081,590149.31,highway,8.608,none,1.944,16.949,10.060,76.937,3.995,0.000,0
e453aa37-39eb-4528-bb3d-13106037a544,route-83d7322a-3212-40f3-b7c4-465b6532958e,Boston,Phoenix,0,34.720788,-115.685613,34.184604,-118.134687,232329.95,residential,10.342,none,0.035,1.317,10.102,63.660,3.074,0.000,0
e772e10a-d223-44a0-874c-41d20ac16f41,route-83d7322a-3212-40f3-b7c4-465b6532958e,Boston,Phoenix,0,39.20336,-120.796445,39.705215,-119.096884,156222.59,highway,4.550,none,0.000,21.669,10.078,61.159,-3.218,0.000,0
f271c6f4-a094-4a17-8983-c22f30f56dd5,route-83d7322a-3212-40f3-b7c4-465b6532958e,Boston,Phoenix,0,42.9997,-83.025628,44.279262,-76.782464,522003.34,residential,10.424,none,0.000,11.058,9.404,86.179,7.660,0.000,0
68385db1-0d06-46b0-a742-512606223337,route-83d7322a-3212-40f3-b7c4-465b6532958e,Boston,Phoenix,0,34.679412,-113.593912,35.194004,-113.832937,61227.96,arterial,18.813,none,0.000,6.003,11.770,22.786,3.370,0.000,0
77c22418-2d32-4d9b-b07c-171c000d462d,route-83d7322a-3212-40f3-b7c4-465b6532958e,Boston,Phoenix,0,42.059241,-87.670228,41.566778,-90.353414,229004.59,highway,11.850,none,0.558,6.969,10.661,48.784,1.606,0.000,0
2fff86cd-264b-400b-82e4-54754868b4b9,route-83d7322a-3212-40f3-b7c4-465b6532958e,Boston,Phoenix,0,39.6604,-105.987697,39.57535,-107.223497,106273.27,arterial,2.959,none,0.000,13.733,10.121,55.240,-5.993,0.000,0
55bdc155-9f5e-411e-8fe6-8665dd1b1c5b,route-a570cbd3-ddc5-4103-84a4-892e7ebb5b3e,Denver,Dallas,0,42.978214,-80.934262,43.243218,-80.573233,41559.59,arterial,9.998,none,0.716,4.099,9.297,88.570,7.712,0.000,0
98e2001c-f911-4da1-a466-c5a0690aa073,route-a570cbd3-ddc5-4103-84a4-892e7ebb5b3e,Denver,Dallas,0,35.946641,-86.544857,38.312344,-88.951521,338672.17,highway,15.947,rain,1.689,4.378,11.142,95.504,15.048,0.000,0
0406fe5a-b015-47b7-859c-9a8560f4597b,route-a570cbd3-ddc5-4103-84a4-892e7ebb5b3e,Denver,Dallas,0,36.267072,-115.066898,36.805381,-114.097995,105243.15,highway,19.450,none,0.830,0.000,10.363,20.452,3.541,0.000,0
ebad9838-910c-423a-8737-e8b18c0f7f24,route-a570cbd3-ddc5-4103-84a4-892e7ebb5b3e,Denver,Dallas,1,42.216828,-83.411249,41.884518,-83.388403,36999.3,highway,11.387,none,1.006,0.000,10.910,85.082,8.404,0.000,0
eadc6561-d3e7-4ea8-a8e8-ae338749ec8f,route-a570cbd3-ddc5-4103-84a4-892e7ebb5b3e,Denver,Dallas,0,42.233214,-88.898557,45.066718,-93.193938,467534.25,arterial,10.887,none,0.000,8.001,9.783,38.148,-1.484,0.000,0
f9e45333-ac72-4314-9016-f401e42414f8,route-a570cbd3-ddc5-4103-84a4-892e7ebb5b3e,Denver,Dallas,0,40.478222,-80.13738,40.477487,-80.138599,131.57,residential,16.867,none,2.595,12.939,11.928,93.923,15.651,0.000,0
ea1261a2-6a58-46a0-ac56-09e1b8264f56,route-a570cbd3-ddc5-4103-84a4-892e7ebb5b3e,Denver,Dallas,1,40.143625,-83.058519,40.909824,-82.144506,115004.95,highway,13.024,none,0.567,4.770,10.047,79.776,8.979,0.000,0
01f3b4f7-0cfc-4454-8289-2b6c94ba53b2,route-a570cbd3-ddc5-4103-84a4-892e7ebb5b3e,Denver,Dallas,1,33.979643,-117.952461,33.979768,-117.951565,83.78,residential,16.215,none,0.000,30.351,10.920,67.523,9.719,0.000,0
c2d02f88-1f66-44a4-bc5a-e910e683a8c3,route-a570cbd3-ddc5-4103-84a4-892e7ebb5b3e,Denver,Dallas,0,40.584426,-73.961464,40.558175,-73.901341,5857.34,residential,11.747,none,0.000,11.704,10.660,73.727,6.493,0.000,0
2a61edbe-c656-44be-af92-4eb32e31c4cd,route-a570cbd3-ddc5-4103-84a4-892e7ebb5b3e,Denver,Dallas,1,40.10773,-82.979654,39.903718,-82.903321,23598.38,residential,16.135,none,0.000,19.855,8.952,80.219,12.179,0.000,0
7adb1d32-dd06-411e-bd75-f9bcdd2316f1,route-657804f0-f62d-439a-92e6-a134ab96b388,Seattle,Washington,1,48.78,-122.473114,49.369942,-123.381192,93156.19,residential,9.730,none,0.504,1.044,9.627,70.297,3.789,0.000,0
570877eb-79ca-4cca-80c9-26031fe5eb74,route-657804f0-f62d-439a-92e6-a134ab96b388,Seattle,Washington,0,38.783204,-89.734205,39.710881,-86.278753,314902.89,residential,12.221,none,2.362,23.306,10.942,91.022,10.426,0.000,0
1f8206c6-3a18-4d3c-861b-fbf3a9785b05,route-657804f0-f62d-439a-92e6-a134ab96b388,Seattle,Washington,0,36.008769,-114.779637,37.537199,-117.19416,274088.57,highway,11.716,none,0.000,15.508,11.510,20.000,-4.284,0.000,0
74e45b4e-ad3d-48d2-8e48-0322adf295f7,route-657804f0-f62d-439a-92e6-a134ab96b388,Seattle,Washington,0,41.753795,-85.435088,41.441118,-90.354766,410511.87,highway,13.709,none,0.000,0.182,9.272,91.882,12.086,0.000,0
bbde2e02-4c2b-4274-92a5-d694f74eb1cf,route-657804f0-f62d-439a-92e6-a134ab96b388,Seattle,Washington,1,40.965051,-75.283186,41.564114,-75.650525,73347.82,highway,8.543,none,0.000,24.926,9.134,62.621,1.067,0.000,0
cf4ee2ed-9f40-4a70-bae6-b0eb2463bb38,route-657804f0-f62d-439a-92e6-a134ab96b388,Seattle,Washington,0,41.262963,-110.903061,41.751342,-106.507731,369967.12,residential,2.286,none,0.311,7.553,10.030,50.658,-7.583,0.000,0
0b10d21e-95ef-4247-aae0-50e0ec53db8f,route-657804f0-f62d-439a-92e6-a134ab96b388,Seattle,Washington,0,36.123853,-115.180827,34.297802,-118.17629,339509.19,residential,12.743,none,0.963,13.018,8.040,46.339,2.011,0.000,0
6e495184-7ad4-4c17-9fe7-72f07024493a,route-657804f0-f62d-439a-92e6-a134ab96b388,Seattle,Washington,1,39.819309,-118.992996,40.723451,-111.906519,609392.48,highway,4.971,none,0.000,2.515,11.891,39.159,-7.197,0.000,0
4f239dcf-5794-40ed-98f5-944c175e54b8,route-2b652a48-b5cf-46b5-bd77-e80cf2493880,New York,Phoenix,1,40.553997,-74.484196,40.671866,-75.123977,55571.93,highway,13.466,none,0.097,2.430,12.653,83.671,10.201,0.000,0
c434eb32-6612-4ed4-8396-469b0c415fd8,route-2b652a48-b5cf-46b5-bd77-e80cf2493880,New York,Phoenix,0,43.056165,-76.173531,43.013665,-77.456872,104411.56,residential,15.387,none,0.000,8.597,9.610,97.015,14.790,0.000,0
3f31eddc-7e71-4b8e-8559-f179b371ee82,route-2b652a48-b5cf-46b5-bd77-e80cf2493880,New York,Phoenix,1,47.2993,-118.021669,47.334285,-115.267891,207616.33,highway,9.069,none,0.564,0.000,8.644,72.991,3.668,0.000,0
a6c673fa-7a22-4818-8684-a93c1264d348,route-2b652a48-b5cf-46b5-bd77-e80cf2493880,New York,Phoenix,0,43.009386,-78.398485,41.557044,-83.557743,454015.08,highway,13.672,none,0.204,3.625,12.253,86.207,10.913,0.000,0
0da67b8d-11bc-4601-a195-9b980ceec0e0,route-2b652a48-b5cf-46b5-bd77-e80cf2493880,New York,Phoenix,0,33.988018,-112.741836,34.245991,-113.079361,42288.23,highway,16.028,none,0.041,0.000,9.691,20.000,0.028,0.000,0
758e1baf-dd5e-4302-bb0f-09adc8a21cfd,route-2b652a48-b5cf-46b5-bd77-e80cf2493880,New York,Phoenix,0,40.658746,-116.258752,40.722225,-112.157568,345822.63,arterial,8.807,none,0.807,6.704,7.956,47.566,-1.680,0.000,0
946e7e30-4d4f-4b7b-9e1d-d53512afb92a,route-2b652a48-b5cf-46b5-bd77-e80cf2493880,New York,Phoenix,0,38.349298,-121.989324,39.230756,-120.760296,144749.69,highway,16.634,none,0.000,0.000,11.356,70.674,10.769,0.000,0
